time,I
858.786,81.51
858.787,81.75
858.787,82.47
858.787,81.75
858.787,81.51
858.787,82.47
858.787,81.75
858.787,82.23
858.787,81.51
858.787,82.23
858.787,82.47
858.787,81.51
858.787,82.23
858.788,82.47
858.788,81.75
858.788,81.51
858.788,82.23
858.788,81.75
858.788,82.47
858.788,81.75
858.788,82.47
858.789,81.51
858.789,82.47
858.789,82.23
858.789,81.75
858.789,81.51
858.789,82.47
858.789,81.75
858.789,81.51
858.789,81.75
858.789,81.51
858.789,82.47
858.789,81.51
858.789,82.47
858.789,81.51
858.789,81.75
858.789,82.47
858.79,81.75
858.79,81.51
858.79,81.75
858.79,82.47
858.79,81.51
858.79,81.75
858.79,82.47
858.79,81.51
858.79,81.75
858.79,82.47
858.79,81.75
858.79,82.47
858.791,81.75
858.791,82.47
858.791,81.75
858.791,82.23
858.791,82.47
858.791,81.75
858.791,82.47
858.791,81.51
858.791,82.47
858.791,81.75
858.791,82.47
858.791,81.75
858.803,82.47
858.803,81.75
858.804,82.47
858.804,81.75
858.804,82.47
858.807,82.15
858.807,81.75
858.809,82.47
858.809,81.75
858.809,82.47
858.809,81.75
858.809,82.47
858.81,81.75
858.81,82.47
858.81,81.75
858.81,82.47
858.811,81.75
858.815,82.47
858.816,81.75
858.816,82.47
858.816,81.75
858.816,82.47
858.816,81.75
858.816,82.15
858.816,82.47
858.816,81.75
858.816,82.47
858.816,81.75
858.816,82.47
858.817,81.75
858.817,82.47
858.817,81.75
858.817,82.47
858.817,81.75
858.817,82.47
858.817,82.15
858.817,82.47
858.817,82.15
858.817,82.47
858.817,81.75
858.817,82.47
858.817,82.15
858.817,82.47
858.817,82.15
858.817,81.75
858.818,82.47
858.818,81.75
858.818,82.47
858.818,82.15
858.818,82.47
858.818,82.15
858.818,82.47
858.818,81.75
858.818,82.15
858.818,82.47
858.818,82.15
858.818,81.75
858.82,82.47
858.82,82.15
858.82,82.47
858.82,82.15
858.821,82.47
858.821,82.15
858.821,82.47
858.821,82.15
858.821,82.47
858.822,82.15
858.822,82.47
858.823,82.15
858.823,82.47
858.823,82.15
858.823,82.47
858.823,82.15
858.823,82.47
858.823,82.15
858.823,82.47
858.825,82.15
858.825,82.47
858.825,82.15
858.826,82.47
858.826,81.75
858.826,82.15
858.826,82.47
858.826,82.15
858.826,82.47
858.826,82.15
858.826,82.47
858.826,82.15
858.827,82.47
858.827,82.15
858.827,82.47
858.827,82.15
858.827,82.47
858.827,82.15
858.827,82.47
858.827,82.15
858.827,82.47
858.827,82.15
858.827,82.47
858.827,82.15
858.829,82.47
858.829,82.15
858.829,82.47
858.829,82.15
858.829,82.47
858.829,82.15
858.829,82.38
858.83,82.15
858.83,82.38
858.83,82.15
858.83,82.38
858.83,82.15
858.83,82.38
858.83,82.15
858.83,82.38
858.83,82.15
858.834,81.43
858.964,82.38
859.163,82.15
1062.969,82.38
1062.969,82.15
1062.969,82.38
1062.969,82.15
1062.972,82.38
1062.973,82.15
1062.974,81.83
1062.974,82.15
1062.976,82.38
1062.977,82.15
1062.978,82.38
1062.978,82.15
1062.982,82.38
1062.982,82.15
1062.983,82.38
1062.983,81.83
1062.983,82.15
1062.983,82.06
1062.983,82.15
1062.983,82.38
1062.984,82.15
1062.984,82.38
1062.984,82.15
1062.984,82.38
1062.984,82.15
1062.988,82.38
1062.988,82.15
1062.988,82.38
1062.998,82.15
1062.998,82.38
1062.999,82.06
1062.999,82.38
1062.999,82.06
1062.999,82.38
1062.999,82.06
1062.999,82.15
1062.999,82.38
1062.999,82.06
1062.999,82.38
1062.999,82.06
1063,82.38
1063,82.06
1063,82.38
1063,82.06
1063,82.38
1063,82.15
1063,82.38
1063,82.15
1063,82.38
1063,82.15
1063.001,82.38
1063.001,82.06
1063.001,82.15
1063.001,82.38
1063.001,82.15
1063.002,82.38
1063.002,82.15
1063.002,82.06
1063.003,82.38
1063.003,82.15
1063.003,82.38
1063.003,82.15
1063.003,82.38
1063.003,82.06
1063.003,82.38
1063.004,82.06
1063.004,82.38
1063.004,82.06
1063.004,82.38
1063.004,82.06
1063.004,82.38
1063.004,81.83
1063.004,82.06
1063.004,82.38
1063.004,82.06
1063.004,82.38
1063.004,82.06
1063.005,82.38
1063.005,82.06
1063.005,82.38
1063.005,82.06
1063.005,82.38
1063.005,82.06
1063.005,82.38
1063.005,82.06
1063.005,82.38
1063.005,82.06
1063.005,82.38
1063.005,82.06
1063.005,82.38
1063.005,82.06
1063.005,81.83
1063.005,82.06
1063.006,82.38
1063.006,82.06
1063.006,82.38
1063.006,82.06
1063.006,82.38
1063.006,82.06
1063.006,82.38
1063.006,82.15
1063.006,81.83
1063.006,82.06
1063.006,82.38
1063.006,82.06
1063.006,81.83
1063.006,82.15
1063.006,82.06
1063.006,82.38
1063.006,82.06
1063.006,82.15
1063.007,82.06
1063.007,82.38
1063.007,82.06
1063.007,82.38
1063.007,82.06
1063.007,82.38
1063.007,82.15
1063.007,82.06
1063.007,82.38
1063.007,82.06
1063.007,82.38
1063.007,82.06
1063.008,82.15
1063.008,82.06
1063.008,82.38
1063.035,82.06
1063.035,82.15
1063.035,82.06
1063.035,82.15
1063.035,82.38
1063.035,82.06
1063.036,82.15
1063.036,82.06
1063.036,82.38
1063.036,82.06
1063.036,82.38
1063.036,82.06
1063.037,82.38
1063.037,82.06
1063.037,82.38
1063.038,82.06
1063.038,82.38
1063.038,82.06
1063.038,82.38
1063.038,82.06
1063.038,82.38
1063.038,82.06
1063.038,82.15
1063.038,82.38
1063.038,82.06
1063.038,82.38
1063.038,82.06
1063.038,82.38
1063.038,82.06
1063.038,82.15
1063.038,82.06
1063.038,82.38
1063.039,82.06
1063.039,82.38
1063.039,82.06
1063.039,81.46
1063.039,82.06
1063.039,81.46
1063.039,82.06
1063.039,81.46
1063.039,82.06
1063.039,81.46
1063.039,82.06
1063.04,81.74
1063.04,82.06
1063.04,81.46
1063.04,82.06
1063.04,81.46
1063.04,82.06
1063.04,81.46
1063.04,82.06
1063.04,81.46
1063.04,82.06
1063.04,81.46
1063.04,82.06
1063.04,81.46
1063.04,82.06
1063.04,81.46
1063.042,82.06
1063.043,81.46
1063.043,82.06
1063.043,81.46
1063.043,82.06
1063.043,81.46
1063.043,82.06
1063.043,81.46
1063.043,82.06
1063.043,81.74
