time,I
376.275,-0.002508532
376.475,0.014556314
376.671,0.039726962
376.869,0.053805461
377.265,0.028208191
377.859,-0.002508532
378.056,0.028208191
378.253,0.014556314
378.45,0.028208191
378.845,-0.002508532
379.046,0.028208191
379.24,-0.002508532
379.44,0.014556314
380.233,-0.016587031
380.428,0.014556314
381.224,-0.016587031
381.417,0.014556314
383.594,-0.016587031
383.794,0.014556314
384.387,-0.016587031
384.782,0.014556314
387.551,-0.016587031
387.748,0.014556314
389.731,0.000904437
389.924,0.014556314
390.716,0.000904437
390.92,0.014556314
391.903,0.024368601
392.099,0.014556314
392.889,0.009010239
393.087,0.014556314
393.285,-0.016587031
393.484,0.009010239
393.685,0.010716724
393.884,0.014556314
396.851,-0.016587031
397.049,0.014556314
406.741,-0.016587031
406.94,0.014556314
410.698,-0.016587031
410.897,0.014556314
411.688,0.024368601
411.885,0.014556314
412.28,0.024368601
412.48,0.014556314
413.273,0.024368601
413.468,0.014556314
413.669,0.010716724
413.863,0.014556314
416.039,0.000904437
416.238,0.014556314
416.64,0.000904437
416.832,0.024368601
417.028,0.014556314
417.423,0.024368601
418.415,0.010716724
419.402,0.014556314
419.6,0.024368601
419.998,0.010716724
420.199,0.014556314
420.985,0.024368601
421.185,0.014556314
421.38,0.024368601
421.583,0.014556314
423.755,0.024368601
423.953,0.014556314
425.534,0.024368601
425.734,0.014556314
425.93,0.024368601
426.134,0.014556314
427.316,-0.016587031
427.512,0.014556314
428.504,-0.016587031
428.7,0.014556314
429.491,0.024368601
430.086,0.014556314
430.48,0.000904437
430.679,0.024368601
430.876,0.014556314
431.275,0.010716724
431.868,0.024368601
432.063,0.010716724
433.448,0.024368601
433.644,0.010716724
437.997,-0.02
438.197,0.024368601
438.393,0.010716724
439.382,0.024368601
439.578,0.010716724
443.341,-0.006348123
443.537,0.010716724
444.131,0.024368601
444.328,0.010716724
444.526,0.024368601
445.716,0.010716724
448.682,0.024368601
448.878,0.010716724
451.45,0.024368601
453.032,0.010716724
